Revenue	MarketCap	Exchange
591022.0	5479207.0	New York Stock Exchange (NYSE)
296458.0	3121514.0	NASDAQ National Market
112500.0	7.0	NASDAQ National Market
2774565.0	2643657.0	New York Stock Exchange (NYSE)
10824000.0	11342899.0	New York Stock Exchange (NYSE)
223654.0	312635.0	New York Stock Exchange (NYSE)
906365.0	300616.0	NASDAQ National Market
3817.0	1596.0	NYSE MKT
491738.0	5704370.0	New York Stock Exchange (NYSE)
1891277.0	2741086.0	NASDAQ National Market
180267.0	56116.0	NASDAQ National Market
1066368.0	3824422.0	New York Stock Exchange (NYSE)
886254.0	913289.0	New York Stock Exchange (NYSE)
84161.0	66671.0	NASDAQ National Market
8121661.0	1699511.0	New York Stock Exchange (NYSE)
29552.0	83020.0	NYSE MKT
0.0	28677.0	NYSE MKT
320498.0	255256.0	New York Stock Exchange (NYSE)
23633000.0	36587506.0	New York Stock Exchange (NYSE)
412177.0	539443.0	New York Stock Exchange (NYSE)
604268.0	2344356.0	NASDAQ National Market
3142000.0	26432385.0	New York Stock Exchange (NYSE)
270545.0	791625.0	New York Stock Exchange (NYSE)
468520.0	1716554.0	NASDAQ National Market
95919.0	261916.0	New York Stock Exchange (NYSE)
288269.0	243018.0	NASDAQ National Market
104188.0	74469.0	New York Stock Exchange (NYSE)
3757.0	68626.0	NASDAQ National Market
130936.0	498436.0	New York Stock Exchange (NYSE)
2362.0	46034.0	NASDAQ National Market
831954.0	2279408.0	NASDAQ National Market
942018.0	1274966.0	NASDAQ National Market
8762000.0	7316979.0	New York Stock Exchange (NYSE)
3808000.0	3651817.0	New York Stock Exchange (NYSE)
3803.0	173792.0	NASDAQ National Market
52929.0	254229.0	NASDAQ National Market
2530000.0	3632200.0	New York Stock Exchange (NYSE)
569736.0	385902.0	NASDAQ National Market
0.0	282654.0	NASDAQ National Market
302457.0	213375.0	New York Stock Exchange (NYSE)
19519.0	323931.0	New York Stock Exchange (NYSE)
1563693.0	1144989.0	New York Stock Exchange (NYSE)
8698000.0	26302284.0	New York Stock Exchange (NYSE)
168246.0	424487.0	New York Stock Exchange (NYSE)
15742000.0	20161549.0	New York Stock Exchange (NYSE)
51819.0	45944.0	NASDAQ National Market
0.0	44991.0	NASDAQ National Market
80445.0	62005.0	New York Stock Exchange (NYSE)
1348800.0	672107.0	New York Stock Exchange (NYSE)
2419393.0	3445702.0	New York Stock Exchange (NYSE)
2556.0	21438.0	NASDAQ National Market
4463336.0	5751720.0	New York Stock Exchange (NYSE)
331302.0	721532.0	New York Stock Exchange (NYSE)
429203.0	2227697.0	NASDAQ National Market
242502.0	385996.0	New York Stock Exchange (NYSE)
84867.0	233641.0	NASDAQ National Market
144667.0	108089.0	NASDAQ National Market
3663851.0	30650423.0	New York Stock Exchange (NYSE)
130014.0	1420277.0	NASDAQ National Market
14757000.0	12299728.0	New York Stock Exchange (NYSE)
1099977.0	1690802.0	New York Stock Exchange (NYSE)
2603614.0	1522045.0	New York Stock Exchange (NYSE)
10632505.0	1343617.0	New York Stock Exchange (NYSE)
1247043.0	192782.0	NASDAQ National Market
2246529.0	4164498.0	New York Stock Exchange (NYSE)
8209000.0	3125595.0	New York Stock Exchange (NYSE)
274806.0	83561.0	New York Stock Exchange (NYSE)
1580519.0	1180988.0	New York Stock Exchange (NYSE)
189903.0	173852.0	NASDAQ National Market
573857.0	302362.0	NASDAQ National Market
359311.0	428590.0	New York Stock Exchange (NYSE)
27027900.0	57491276.0	New York Stock Exchange (NYSE)
23152000.0	8849515.0	New York Stock Exchange (NYSE)
93416.0	376820.0	New York Stock Exchange (NYSE)
0.0	93916.0	NYSE MKT
429.0	13132.0	NYSE MKT
271260.0	223430.0	NASDAQ National Market
1200301.0	1771286.0	NASDAQ National Market
0.0	75336.0	NASDAQ National Market
753381.0	6078661.0	New York Stock Exchange (NYSE)
1803573.0	16074178.0	New York Stock Exchange (NYSE)
0.0	50551.0	NASDAQ National Market
892928.0	7414852.0	New York Stock Exchange (NYSE)
4795511.0	50090984.0	NASDAQ National Market
265482.0	1505988.0	NASDAQ National Market
916568.0	2224079.0	NASDAQ National Market
4192000.0	27605950.0	NASDAQ National Market
10514.0	73995.0	NASDAQ National Market
49161000.0	145459271.0	NASDAQ National Market
305082.0	702647.0	New York Stock Exchange (NYSE)
277852.0	51043.0	NASDAQ National Market
1703000.0	2553989.0	NASDAQ National Market
265787.0	134716.0	NASDAQ National Market
338767.0	346649.0	NASDAQ National Market
162413.0	1111015.0	NASDAQ National Market
1702091.0	7536593.0	NASDAQ National Market
375865.0	1082883.0	NASDAQ National Market
244.0	9225.0	NASDAQ National Market
71914.0	2557204.0	NASDAQ National Market
3600000.0	10500809.0	NASDAQ National Market
18956.0	67013.0	NASDAQ National Market
2377344.0	12016558.0	NASDAQ National Market
5564872.0	15459609.0	NASDAQ National Market
104597.0	245301.0	NASDAQ National Market
51147.0	464057.0	New York Stock Exchange (NYSE)
0.0	21851.0	New York Stock Exchange (NYSE)
377027.0	222691.0	NASDAQ National Market
38804.0	22792.0	NASDAQ National Market
856907.0	1472293.0	New York Stock Exchange (NYSE)
172532.0	272364.0	NASDAQ National Market
41757.0	141446.0	NASDAQ National Market
6472000.0	5292049.0	New York Stock Exchange (NYSE)
218901.0	1038136.0	NASDAQ National Market
48571.0	56145.0	NASDAQ National Market
312832.0	1373267.0	NASDAQ National Market
6374541.0	1948319.0	NASDAQ National Market
2371029.0	1662482.0	New York Stock Exchange (NYSE)
616778.0	1056461.0	NASDAQ National Market
100311.0	235255.0	NASDAQ National Market
4390.0	26725.0	NASDAQ National Market
6122700.0	7316688.0	NASDAQ National Market
79282.0	212147.0	NYSE MKT
25541.0	11474.0	NYSE MKT
304.0	111810.0	NASDAQ National Market
1991155.0	1260701.0	NASDAQ National Market
704825.0	228166.0	NASDAQ National Market
180828.0	1150970.0	NASDAQ National Market
106615.0	77000.0	NASDAQ National Market
128282.0	122792.0	NASDAQ National Market
1194407.0	14846087.0	New York Stock Exchange (NYSE)
62500.0	274588.0	NASDAQ National Market
1555.0	272751.0	NYSE MKT
4968301.0	35925940.0	NASDAQ National Market
52736.0	83391.0	NASDAQ National Market
1856028.0	24709826.0	New York Stock Exchange (NYSE)
2263460.0	3445411.0	NASDAQ National Market
2384400.0	24231132.0	NASDAQ National Market
1300695.0	1451755.0	NASDAQ National Market
4857800.0	8842255.0	New York Stock Exchange (NYSE)
552940.0	387779.0	NASDAQ National Market
8592000.0	27987308.0	NASDAQ National Market
16207.0	13879.0	NASDAQ National Market
173087.0	1037168.0	NASDAQ National Market
538576.0	2059018.0	NASDAQ National Market
360689.0	431045.0	NASDAQ National Market
60794.0	23536.0	NASDAQ National Market
-1796.0	59399.0	NASDAQ National Market
588368.0	1395078.0	New York Stock Exchange (NYSE)
213957.0	1583648.0	NASDAQ National Market
489612.0	980597.0	NASDAQ National Market
75913.0	86962.0	NASDAQ National Market
333067.0	2760745.0	NASDAQ National Market
6779511.0	44243268.0	NASDAQ National Market
138209.0	445440.0	NASDAQ National Market
85412.0	343264.0	NASDAQ National Market
237309.0	863230.0	New York Stock Exchange (NYSE)
2725867.0	25449504.0	NASDAQ National Market
50286.0	592902.0	NASDAQ National Market
94761.0	138276.0	NASDAQ National Market
282140.0	166228.0	NASDAQ National Market
114712.0	274234.0	NASDAQ National Market
4038000.0	15018425.0	New York Stock Exchange (NYSE)
160239.0	201268.0	NASDAQ National Market
607.0	19791.0	NASDAQ National Market
93768.0	342321.0	New York Stock Exchange (NYSE)
164284.0	1076239.0	NASDAQ National Market
50254.0	154171.0	NASDAQ National Market
300.0	564497.0	NASDAQ National Market
287458.0	878203.0	NASDAQ National Market
81189.0	292562.0	NASDAQ National Market
59499.0	562105.0	NASDAQ National Market
246616.0	1256266.0	New York Stock Exchange (NYSE)
412744.0	2792795.0	NASDAQ National Market
1009268.0	5831672.0	NASDAQ National Market
886714.0	1867350.0	NASDAQ National Market
5026.0	20731.0	NASDAQ National Market
151118.0	163922.0	NASDAQ National Market
41097.0	5781325.0	NASDAQ National Market
1916585.0	62576.0	New York Stock Exchange (NYSE)
1619971.0	1039131.0	NASDAQ National Market
443567.0	1501489.0	New York Stock Exchange (NYSE)
0.0	1211342.0	New York Stock Exchange (NYSE)
384700.0	26317.0	New York Stock Exchange (NYSE)
37500.0	142123.0	NASDAQ National Market
207892.0	346675.0	New York Stock Exchange (NYSE)
27841.0	182640.0	NYSE MKT
231991.0	218731.0	New York Stock Exchange (NYSE)
374858.0	2136336.0	New York Stock Exchange (NYSE)
305640.0	828530.0	New York Stock Exchange (NYSE)
0.0	1508471.0	NASDAQ National Market
3954858.0	7772985.0	New York Stock Exchange (NYSE)
1458445.0	3885078.0	New York Stock Exchange (NYSE)
4071300.0	15534172.0	New York Stock Exchange (NYSE)
1267118.0	495617.0	New York Stock Exchange (NYSE)
7331000.0	18829746.0	New York Stock Exchange (NYSE)
1415529.0	3644885.0	New York Stock Exchange (NYSE)
350000.0	750425.0	New York Stock Exchange (NYSE)
23526000.0	18268237.0	New York Stock Exchange (NYSE)
49008.0	171090.0	NASDAQ National Market
204269.0	303848.0	NASDAQ National Market
1492000.0	8947243.0	NASDAQ National Market
41377.0	208617.0	NASDAQ National Market
3405000.0	1225252.0	New York Stock Exchange (NYSE)
984853.0	115668.0	New York Stock Exchange (NYSE)
1179500.0	1098423.0	New York Stock Exchange (NYSE)
2287788.0	141993.0	NASDAQ National Market
425149.0	1465047.0	New York Stock Exchange (NYSE)
1570.0	37890.0	NASDAQ National Market
762370.0	1536054.0	NASDAQ National Market
3970980.0	1157186.0	New York Stock Exchange (NYSE)
90337.0	753964.0	NASDAQ National Market
781440.0	305137.0	New York Stock Exchange (NYSE)
129790.0	160233.0	NASDAQ National Market
5129843.0	4361596.0	New York Stock Exchange (NYSE)
197399.0	190454.0	New York Stock Exchange (NYSE)
388478.0	837565.0	New York Stock Exchange (NYSE)
176868.0	710416.0	New York Stock Exchange (NYSE)
610.0	15731.0	NASDAQ National Market
224653.0	2447396.0	New York Stock Exchange (NYSE)
13109.0	16717.0	NYSE MKT
386767.0	612998.0	NASDAQ National Market
2758800.0	825580.0	NASDAQ National Market
726330.0	1182887.0	New York Stock Exchange (NYSE)
385474.0	2080159.0	NASDAQ National Market
31863.0	392646.0	NASDAQ National Market
1039831.0	682320.0	NASDAQ National Market
391747.0	294613.0	New York Stock Exchange (NYSE)
5414.0	67264.0	NASDAQ National Market
252203.0	317600.0	NASDAQ National Market
646086.0	1115001.0	New York Stock Exchange (NYSE)
0.0	132309.0	NASDAQ National Market
1270289.0	3674780.0	New York Stock Exchange (NYSE)
354697.0	3855508.0	New York Stock Exchange (NYSE)
3000000.0	17172675.0	NASDAQ National Market
62500.0	215865.0	NASDAQ National Market
628492.0	1732880.0	NASDAQ National Market
10296.0	10170.0	NASDAQ National Market
1040.0	106914.0	NASDAQ National Market
2142.0	7965.0	NASDAQ National Market
38614.0	7306.0	NASDAQ National Market
320158.0	894925.0	New York Stock Exchange (NYSE)
633712.0	187721.0	New York Stock Exchange (NYSE)
117891.0	48487.0	NASDAQ National Market
146963.0	422381.0	New York Stock Exchange (NYSE)
3567500.0	19419351.0	New York Stock Exchange (NYSE)
232434.0	209579.0	NASDAQ National Market
4016.0	37796.0	NYSE MKT
49390.0	195352.0	NYSE MKT
166918.0	150041.0	NASDAQ National Market
1909036.0	1143376.0	New York Stock Exchange (NYSE)
3390.0	4808.0	NYSE MKT
79106.0	134518.0	NASDAQ National Market
2324.0	105943.0	NASDAQ National Market
734109.0	1117076.0	New York Stock Exchange (NYSE)
197690.0	381352.0	New York Stock Exchange (NYSE)
72956.0	612269.0	New York Stock Exchange (NYSE)
3969.0	6395.0	NYSE MKT
38778.0	28216.0	NYSE MKT
143334.0	525410.0	NASDAQ National Market
278019.0	3590994.0	NASDAQ National Market
414811.0	1498113.0	NASDAQ National Market
71330.0	368129.0	NASDAQ National Market
41508.0	58531.0	NASDAQ National Market
1085686.0	1305659.0	NASDAQ National Market
657.0	68135.0	NYSE MKT
146649.0	46782.0	NASDAQ National Market
295844.0	57146.0	NASDAQ National Market
245956.0	788568.0	NASDAQ National Market
79508.0	85652.0	NASDAQ National Market
25576.0	61826.0	NASDAQ National Market
340120.0	122269.0	NASDAQ National Market
5330.0	20135.0	NASDAQ National Market
2066337.0	641663.0	NYSE MKT
147.0	637664.0	NASDAQ National Market
31638.0	76120.0	NASDAQ National Market
188018.0	144713.0	NASDAQ National Market
44057.0	39498.0	NASDAQ National Market
4501223.0	13006601.0	New York Stock Exchange (NYSE)
1741779.0	67874.0	New York Stock Exchange (NYSE)
981310.0	6699568.0	New York Stock Exchange (NYSE)
13383.0	16918.0	NASDAQ National Market
134431.0	140479.0	NASDAQ National Market
0.0	18105.0	NYSE MKT
1286755.0	1316013.0	NASDAQ National Market
0.0	64812.0	NYSE MKT
6458.0	6557.0	NASDAQ National Market
282134.0	66955.0	New York Stock Exchange (NYSE)
19453.0	17869.0	NASDAQ National Market
51909.0	516383.0	NASDAQ National Market
86667.0	123864.0	NASDAQ National Market
31200.0	86882.0	NYSE MKT
92701.0	161715.0	NYSE MKT
4332.0	974301.0	NASDAQ National Market
1627868.0	2007391.0	New York Stock Exchange (NYSE)
41800.0	29934.0	NASDAQ National Market
23697000.0	59662008.0	New York Stock Exchange (NYSE)
101.0	13104.0	NASDAQ National Market
181544.0	559374.0	NASDAQ National Market
1257592.0	703914.0	NASDAQ National Market
7729000.0	16955767.0	New York Stock Exchange (NYSE)
2965589.0	698898.0	NASDAQ National Market
393413.0	238635.0	NASDAQ National Market
33370.0	28835.0	NASDAQ National Market
1439082.0	2583167.0	New York Stock Exchange (NYSE)
0.0	1070705.0	New York Stock Exchange (NYSE)
362674.0	79363.0	New York Stock Exchange (NYSE)
104883.0	88524.0	NASDAQ National Market
2566277.0	996224.0	NASDAQ National Market
3495443.0	8134337.0	New York Stock Exchange (NYSE)
2579459.0	1468236.0	New York Stock Exchange (NYSE)
2173334.0	10953429.0	NASDAQ National Market
1182964.0	2082238.0	New York Stock Exchange (NYSE)
13662.0	28220.0	NASDAQ National Market
197892.0	1154895.0	NASDAQ National Market
530777.0	1522470.0	NASDAQ National Market
5373090.0	1001311.0	NASDAQ National Market
282558.0	146118.0	NASDAQ National Market
2806204.0	297890.0	New York Stock Exchange (NYSE)
220942.0	76901.0	NASDAQ National Market
1695446.0	707956.0	NASDAQ National Market
56904.0	164653.0	NASDAQ National Market
94240.0	458612.0	NASDAQ National Market
4042.0	19064.0	NASDAQ National Market
2505.0	203153.0	NASDAQ National Market
1336966.0	473648.0	New York Stock Exchange (NYSE)
668435.0	7467038.0	NASDAQ National Market
1532900.0	695243.0	New York Stock Exchange (NYSE)
2093027.0	5762198.0	NASDAQ National Market
20143.0	1727121.0	NYSE MKT
6164.0	4414.0	NYSE MKT
2018600.0	4001165.0	New York Stock Exchange (NYSE)
3095563.0	1219424.0	NASDAQ National Market
40157.0	246223.0	NASDAQ National Market
16784.0	54376.0	NASDAQ National Market
29118.0	7349.0	NASDAQ National Market
57796.0	103167.0	NASDAQ National Market
209941.0	218899.0	New York Stock Exchange (NYSE)
1134900.0	4434037.0	New York Stock Exchange (NYSE)
25368.0	294766.0	NASDAQ National Market
215315.0	44381.0	NYSE MKT
48475.0	67544.0	NASDAQ National Market
514223.0	199304.0	NASDAQ National Market
542149.0	845643.0	NASDAQ National Market
358632.0	1481469.0	NASDAQ National Market
4839.0	24723.0	NASDAQ National Market
70438.0	42822.0	NYSE MKT
112505.0	43981.0	NASDAQ National Market
723100.0	2396492.0	NASDAQ National Market
918499.0	1451605.0	New York Stock Exchange (NYSE)
216479.0	221440.0	NASDAQ National Market
221987.0	863847.0	NASDAQ National Market
551862.0	1322618.0	NASDAQ National Market
895333.0	1430678.0	New York Stock Exchange (NYSE)
2247047.0	2215871.0	New York Stock Exchange (NYSE)
6416000.0	5879324.0	NASDAQ National Market
77558.0	302648.0	NASDAQ National Market
1657838.0	430760.0	NASDAQ National Market
0.0	246848.0	NASDAQ National Market
39896.0	15640.0	NASDAQ National Market
399584.0	201313.0	NASDAQ National Market
30137.0	13545.0	NASDAQ National Market
0.0	796444.0	NASDAQ National Market
2028500.0	818457.0	New York Stock Exchange (NYSE)
120571.0	73045.0	NYSE MKT
2463625.0	3322536.0	New York Stock Exchange (NYSE)
60918.0	6565.0	NYSE MKT
661858.0	406406.0	NASDAQ National Market
3074531.0	7322332.0	NASDAQ National Market
64350.0	35705.0	NYSE MKT
32804.0	20417.0	NASDAQ National Market
9190068.0	12958976.0	New York Stock Exchange (NYSE)
2199432.0	2109436.0	New York Stock Exchange (NYSE)
202245.0	368793.0	NASDAQ National Market
78238.0	71516.0	NASDAQ National Market
3935.0	25545.0	NASDAQ National Market
724240.0	335834.0	NASDAQ National Market
79605.0	30620.0	NASDAQ National Market
594644.0	2142553.0	New York Stock Exchange (NYSE)
15068901.0	11076311.0	NASDAQ National Market
5518.0	58155.0	NASDAQ National Market
511341.0	3882678.0	New York Stock Exchange (NYSE)
0.0	86388.0	NYSE MKT
199156.0	57797.0	NASDAQ National Market
4879.0	2864.0	NYSE MKT
24255.0	82224.0	NASDAQ National Market
66957.0	10549.0	NASDAQ National Market
13904.0	44949.0	NASDAQ National Market
135057.0	1291397.0	NASDAQ National Market
334359.0	633564.0	New York Stock Exchange (NYSE)
0.0	76810.0	NYSE MKT
24356.0	16617.0	NASDAQ National Market
0.0	1451158.0	NASDAQ National Market
0.0	21329.0	NASDAQ National Market
970638.0	2515894.0	New York Stock Exchange (NYSE)
190336.0	189392.0	NASDAQ National Market
201069.0	328582.0	NASDAQ National Market
0.0	641041.0	NASDAQ National Market
13835.0	38398.0	NASDAQ National Market
7020000.0	7272953.0	New York Stock Exchange (NYSE)
31956.0	139695.0	NASDAQ National Market
43322.0	34728.0	NASDAQ National Market
1362700.0	371418.0	New York Stock Exchange (NYSE)
687392.0	685083.0	NASDAQ National Market
358147.0	174918.0	NASDAQ National Market
72701.0	115737.0	New York Stock Exchange (NYSE)
108820.0	14331.0	NASDAQ National Market
305384.0	1057013.0	New York Stock Exchange (NYSE)
159.0	8130.0	NASDAQ National Market
402684.0	203947.0	New York Stock Exchange (NYSE)
98904.0	409878.0	NASDAQ National Market
711639.0	111199.0	New York Stock Exchange (NYSE)
339640.0	295026.0	New York Stock Exchange (NYSE)
113694.0	551073.0	New York Stock Exchange (NYSE)
72300.0	110807.0	New York Stock Exchange (NYSE)
329831.0	1603516.0	NASDAQ National Market
2976820.0	477343.0	New York Stock Exchange (NYSE)
49.0	30672.0	NASDAQ National Market
309443.0	594194.0	New York Stock Exchange (NYSE)
278791.0	59309.0	New York Stock Exchange (NYSE)
1084600.0	1257923.0	New York Stock Exchange (NYSE)
283992.0	3388842.0	New York Stock Exchange (NYSE)
1029974.0	1433508.0	New York Stock Exchange (NYSE)
0.0	984762.0	NASDAQ National Market
423151.0	508862.0	NASDAQ National Market
19115100.0	19496249.0	NASDAQ National Market
96114000.0	82314581.0	New York Stock Exchange (NYSE)
1484776.0	2526509.0	New York Stock Exchange (NYSE)
7082000.0	23517877.0	New York Stock Exchange (NYSE)
14437000.0	6600367.0	New York Stock Exchange (NYSE)
0.0	27530.0	NYSE MKT
433997.0	84721.0	NASDAQ National Market
22017.0	20151.0	NASDAQ National Market
3000000.0	1657268.0	NASDAQ National Market
142920.0	162962.0	New York Stock Exchange (NYSE)
2095488.0	765268.0	NASDAQ National Market
804183.0	374670.0	NASDAQ National Market
6616632.0	8860813.0	NASDAQ National Market
204168.0	185546.0	NASDAQ National Market
93580000.0	411259624.0	NASDAQ National Market
33809.0	28157.0	NASDAQ National Market
116199000.0	65451347.0	NASDAQ National Market
513.0	34274.0	NASDAQ National Market
2695680.0	825219.0	New York Stock Exchange (NYSE)
5598000.0	8235736.0	New York Stock Exchange (NYSE)
78028.0	271442.0	NASDAQ National Market
19162700.0	80789237.0	NASDAQ National Market
416604.0	1772024.0	NASDAQ National Market
16116.0	129695.0	NASDAQ National Market
475.0	18546.0	NYSE MKT
9188.0	97839.0	NASDAQ National Market
125296.0	156177.0	NASDAQ National Market
107006000.0	336054742.0	NASDAQ National Market
1107300.0	1773394.0	New York Stock Exchange (NYSE)
106601.0	64994.0	NASDAQ National Market
17500.0	482433.0	NASDAQ National Market
463208.0	2278557.0	NASDAQ National Market
13509.0	446922.0	NASDAQ National Market
1213145.0	387441.0	NASDAQ National Market
304174.0	1482698.0	NASDAQ National Market
31509.0	26759.0	NASDAQ National Market
1944.0	14430.0	NASDAQ National Market
1919823.0	7288233.0	NASDAQ National Market
117708.0	371012.0	NASDAQ National Market
59517.0	48656.0	NASDAQ National Market
1653.0	12418.0	NASDAQ National Market
1604433.0	145710.0	New York Stock Exchange (NYSE)
6823.0	106237.0	NASDAQ National Market
164336.0	548180.0	NASDAQ National Market
23588.0	26934.0	NASDAQ National Market
37898.0	103347.0	NASDAQ National Market
336802.0	5640322.0	NASDAQ National Market
0.0	107049.0	NASDAQ National Market
15899.0	17942.0	NYSE MKT
1465804.0	5626035.0	NASDAQ National Market
480057.0	308334.0	NASDAQ National Market
911.0	9619.0	NASDAQ National Market
4674.0	87801.0	NASDAQ National Market
249900.0	316220.0	NASDAQ National Market
318293.0	126226.0	NASDAQ National Market
4046025.0	31640370.0	NASDAQ National Market
978534.0	536697.0	NASDAQ National Market
100843.0	184170.0	NASDAQ National Market
723791.0	1513786.0	New York Stock Exchange (NYSE)
1898000.0	3624484.0	New York Stock Exchange (NYSE)
1915399.0	426376.0	NASDAQ National Market
159118.0	217580.0	NASDAQ National Market
2326180.0	3718293.0	NASDAQ National Market
236608.0	86639.0	NASDAQ National Market
7864252.0	1957579.0	New York Stock Exchange (NYSE)
30601000.0	74815298.0	New York Stock Exchange (NYSE)
1892500.0	2609032.0	New York Stock Exchange (NYSE)
930132.0	4418178.0	NASDAQ National Market
1557067.0	4251449.0	NASDAQ National Market
4006819.0	3409796.0	New York Stock Exchange (NYSE)
1180988.0	2302316.0	NASDAQ National Market
1253.0	969813.0	NASDAQ National Market
2605278.0	800408.0	New York Stock Exchange (NYSE)
102925.0	57025.0	NASDAQ National Market
405966.0	682934.0	NASDAQ National Market
143978.0	331430.0	NASDAQ National Market
736345.0	1527347.0	NASDAQ National Market
184593.0	163510.0	NASDAQ National Market
20950.0	36992.0	NASDAQ National Market
724689.0	1347956.0	NASDAQ National Market
162556.0	514309.0	NASDAQ National Market
17939.0	37000.0	NASDAQ National Market
27913.0	0.0	New York Stock Exchange (NYSE)
104308.0	414270.0	NASDAQ National Market
7761068.0	8255985.0	New York Stock Exchange (NYSE)
13069.0	6831.0	NASDAQ National Market
62564.0	80747.0	NASDAQ National Market
1145464.0	3507559.0	NASDAQ National Market
76279.0	329276.0	NASDAQ National Market
0.0	21907.0	NYSE MKT
297520.0	10422.0	NASDAQ National Market
3276500.0	6436124.0	New York Stock Exchange (NYSE)
23719.0	18792.0	NYSE MKT
129648000.0	192277331.0	New York Stock Exchange (NYSE)
103355000.0	22740081.0	New York Stock Exchange (NYSE)
1861200.0	4093544.0	New York Stock Exchange (NYSE)
4897800.0	1908225.0	New York Stock Exchange (NYSE)
2019441.0	3609720.0	New York Stock Exchange (NYSE)
11939999.0	21665288.0	NASDAQ National Market
838781.0	3478594.0	New York Stock Exchange (NYSE)
11115.0	86758.0	NASDAQ National Market
802460.0	2334422.0	NASDAQ National Market
5094933.0	5376183.0	New York Stock Exchange (NYSE)
9659000.0	26618678.0	NASDAQ National Market
6190500.0	1985699.0	New York Stock Exchange (NYSE)
252422.0	37751.0	New York Stock Exchange (NYSE)
55355000.0	148928359.0	NASDAQ National Market
3991000.0	3650191.0	NASDAQ National Market
15797000.0	7213442.0	New York Stock Exchange (NYSE)
7766.0	2682.0	NYSE MKT
162050.0	330412.0	New York Stock Exchange (NYSE)
181468.0	1237624.0	NASDAQ National Market
4976090.0	4801635.0	New York Stock Exchange (NYSE)
187367.0	458704.0	NASDAQ National Market
3099111.0	7812354.0	New York Stock Exchange (NYSE)
233715000.0	549659590.0	NASDAQ National Market
10018.0	14349.0	NASDAQ National Market
427997.0	28260.0	NASDAQ National Market
196129.0	530904.0	NASDAQ National Market
1709100.0	1578785.0	NASDAQ National Market
404544.0	678953.0	NASDAQ National Market
165011.0	556535.0	NASDAQ National Market
5259312.0	13241817.0	NASDAQ National Market
18452.0	11259.0	NASDAQ National Market
1797060.0	7863542.0	New York Stock Exchange (NYSE)
553095.0	503223.0	New York Stock Exchange (NYSE)
697376.0	3102988.0	NASDAQ National Market
144271.0	219359.0	NASDAQ National Market
13338397.0	3585986.0	New York Stock Exchange (NYSE)
175000.0	210564.0	NASDAQ National Market
1475139.0	11278261.0	NASDAQ National Market
200855.0	639124.0	NASDAQ National Market
2290400.0	6279349.0	NASDAQ National Market
2504100.0	13327099.0	NASDAQ National Market
6564.0	85085.0	NASDAQ National Market
4515000.0	23414726.0	NASDAQ National Market
1428000.0	7754233.0	NASDAQ National Market
227250.0	265773.0	NASDAQ National Market
1146079.0	5345517.0	NASDAQ National Market
0.0	702370.0	NASDAQ National Market
19749.0	65714.0	NASDAQ National Market
1607853.0	3198661.0	NASDAQ National Market
2306864.0	10715652.0	NASDAQ National Market
16548.0	10698.0	NYSE MKT
335764.0	638338.0	New York Stock Exchange (NYSE)
1576473.0	2382675.0	NASDAQ National Market
16042.0	10019.0	NASDAQ National Market
64403.0	72364.0	NASDAQ National Market
590448.0	551483.0	NASDAQ National Market
6367000.0	40483396.0	New York Stock Exchange (NYSE)
539257.0	310259.0	NASDAQ National Market
1391900.0	1536460.0	NASDAQ National Market
77502.0	110283.0	NASDAQ National Market
1250944.0	1775322.0	NASDAQ National Market
32639000.0	114296921.0	NASDAQ National Market
343989.0	1428571.0	NASDAQ National Market
6449.0	20691.0	NASDAQ National Market
117.0	2955.0	NASDAQ National Market
882513.0	2051873.0	NASDAQ National Market
51168.0	67016.0	NASDAQ National Market
0.0	56976.0	NASDAQ National Market
249667.0	151545.0	New York Stock Exchange (NYSE)
296278.0	1316526.0	NASDAQ National Market
7813.0	1.0	NASDAQ/NMS (Global Market)
157257.0	655057.0	NASDAQ National Market
37675.0	26110.0	NASDAQ National Market
75160.0	101391.0	NASDAQ National Market
7036.0	273490.0	NYSE MKT
1267225.0	1623375.0	NASDAQ National Market
23429.0	65752.0	NASDAQ National Market
230784.0	2067106.0	NASDAQ National Market
95430.0	128030.0	NASDAQ National Market
753751.0	15859466.0	NASDAQ National Market
2193211.0	703065.0	NASDAQ National Market
1931136.0	4632215.0	NASDAQ National Market
484559.0	1140569.0	NASDAQ National Market
149176.0	602837.0	NASDAQ National Market
1671.0	137781.0	NASDAQ National Market
987.0	20659.0	NASDAQ National Market
5010000.0	24510601.0	NASDAQ National Market
63393.0	173505.0	NASDAQ National Market
9442.0	32641.0	NASDAQ National Market
794059.0	1909070.0	New York Stock Exchange (NYSE)
190884000.0	40778219.0	New York Stock Exchange (NYSE)
4505.0	56452.0	NASDAQ National Market
700.0	1713.0	NASDAQ National Market
1059366.0	9214995.0	NASDAQ National Market
342735.0	1242732.0	NASDAQ National Market
16833000.0	29524438.0	New York Stock Exchange (NYSE)
28895.0	226675.0	NASDAQ National Market
339439.0	372860.0	New York Stock Exchange (NYSE)
0.0	230311.0	NASDAQ National Market
26564.0	15126.0	NYSE MKT
53949.0	1260730.0	NASDAQ National Market
845486.0	6348990.0	NASDAQ National Market
2197074.0	24996963.0	New York Stock Exchange (NYSE)
77333.0	44133.0	NASDAQ National Market
2117287.0	8363213.0	New York Stock Exchange (NYSE)
2990.0	23587.0	NASDAQ National Market
253937.0	2532895.0	New York Stock Exchange (NYSE)
28658.0	321327.0	NASDAQ National Market
